,Class,X,Y
915,FOXP3-CD4+,10368,4903
916,CD8+,10371,4929
917,CD8+,10372,4973
918,CD8+,10377,4048
919,FOXP3-CD4+,10382,5194
920,FOXP3-CD4+,10389,4965
921,FOXP3-CD4+,10399,4769
922,CD8+,10401,5286
923,CD8+,10407,4861
924,CD8+,10409,5482
925,CD8+,10413,5833
926,CD8+,10416,5774
927,FOXP3-CD4+,10417,5801
928,FOXP3-CD4+,10419,5724
929,FOXP3-CD4+,10424,5788
930,CD8+,10424,5909
931,CD8+,10428,5683
932,CD8+,10430,5244
933,FOXP3-CD4+,10432,4067
934,CD8+,10432,5170
935,FOXP3-CD4+,10434,5571
936,CD8+,10435,4897
937,FOXP3-CD4+,10435,5540
938,FOXP3-CD4+,10446,4911
939,CD8+,10447,4999
940,FOXP3-CD4+,10448,5716
941,FOXP3-CD4+,10453,4959
942,CD8+,10455,5029
943,CD8+,10465,5181
944,FOXP3-CD4+,10465,5438
945,CD8+,10469,5003
946,CD8+,10469,5266
947,FOXP3-CD4+,10471,5054
948,FOXP3+CD4+,10471,5142
949,CD8+,10475,5305
950,CD8+,10481,5247
951,CD8+,10497,5116
952,CD8+,10498,5025
953,CD8+,10507,4960
954,CD8+,10507,5477
955,CD8+,10514,5538
956,FOXP3-CD4+,10520,4926
957,CD8+,10525,5455
958,CD8+,10530,5005
959,CD8+,10530,5698
960,FOXP3-CD4+,10535,4957
961,CD8+,10535,5205
962,CD8+,10535,5399
963,CD8+,10536,5890
964,CD8+,10542,5430
965,CD8+,10548,5018
966,CD8+,10556,5710
967,CD8+,10559,5308
968,CD8+,10561,4955
969,CD8+,10562,5182
970,CD8+,10566,5813
971,CD8+,10569,5892
972,CD8+,10577,5530
973,CD8+,10581,5552
974,CD8+,10585,5027
975,CD8+,10585,5205
976,CD8+,10592,5866
977,CD8+,10594,5341
978,CD8+,10595,4982
979,CD8+,10595,5462
980,CD8+,10597,5678
981,CD8+,10602,5477
982,CD8+,10612,5347
983,CD8+,10613,5602
984,CD8+,10614,5235
985,CD8+,10616,4963
986,FOXP3-CD4+,10616,5615
987,CD8+,10619,5191
988,CD8+,10620,5297
989,CD8+,10622,5068
990,CD8+,10627,5394
991,CD8+,10629,5532
992,CD8+,10633,5435
993,CD8+,10634,5654
994,CD8+,10635,5084
995,CD8+,10647,5757
996,CD8+,10649,5605
997,CD8+,10654,5427
998,CD8+,10654,5827
999,CD8+,10656,5079
1000,CD8+,10664,5280
1001,CD8+,10666,5015
1002,FOXP3-CD4+,10670,4947
1003,CD8+,10672,5755
1004,FOXP3-CD4+,10672,5952
1005,CD8+,10681,5336
1006,CD8+,10681,5578
1007,FOXP3-CD4+,10683,5397
1008,CD8+,10689,5029
1009,CD8+,10690,5856
1010,CD8+,10692,5484
1011,CD8+,10693,5513
1012,CD8+,10695,5214
1013,CD8+,10697,5049
1014,CD8+,10697,5347
1015,CD8+,10707,5264
1016,CD8+,10708,5784
1017,CD8+,10708,5899
1018,CD8+,10714,5411
1019,CD8+,10715,5357
1020,CD8+,10716,5596
1021,CD8+,10718,5641
1022,CD8+,10719,5551
1023,FOXP3-CD4+,10719,5748
1024,CD8+,10729,5082
1025,CD8+,10731,5154
1026,CD8+,10732,5500
1027,CD8+,10735,5794
1028,CD8+,10736,5736
1029,CD8+,10738,5358
1030,CD8+,10739,5656
1031,FOXP3-CD4+,10741,5687
1032,CD8+,10743,5045
1033,CD8+,10748,5466
1034,CD8+,10756,5575
1035,CD8+,10757,5025
1036,CD8+,10757,5544
1037,CD8+,10759,5058
1038,CD8+,10760,5233
1039,CD8+,10763,5221
1040,CD8+,10763,5770
1041,CD8+,10765,5181
1042,CD8+,10769,5627
1043,CD8+,10770,5364
1044,CD8+,10771,5121
1045,CD8+,10771,5339
1046,CD8+,10772,5008
1047,CD8+,10772,5520
1048,CD8+,10773,4950
1049,CD8+,10776,5551
1050,CD8+,10777,5237
1051,CD8+,10780,5096
1052,CD8+,10785,5569
1053,CD8+,10786,5082
1054,CD8+,10786,5180
1055,CD8+,10788,5258
1056,FOXP3-CD4+,10789,5956
1057,CD8+,10791,5308
1058,CD8+,10793,5673
1059,CD8+,10800,5353
1060,CD8+,10800,5726
1061,CD8+,10801,5457
1062,FOXP3-CD4+,10802,5694
1063,FOXP3-CD4+,10802,5710
1064,FOXP3+CD4+,10803,4955
1065,CD8+,10803,5417
1066,CD8+,10803,5553
1067,CD8+,10803,5956
1068,FOXP3-CD4+,10805,4978
1069,CD8+,10805,5524
1070,CD8+,10806,5158
1071,CD8+,10807,5010
1072,CD8+,10807,5392
1073,CD8+,10808,5372
1074,CD8+,10813,5347
1075,CD8+,10818,5858
1076,CD8+,10819,5254
1077,FOXP3-CD4+,10819,5318
1078,CD8+,10822,5884
1079,CD8+,10824,5078
1080,CD8+,10824,5919
1081,CD8+,10826,5100
1082,CD8+,10826,5183
1083,CD8+,10826,5760
1084,FOXP3-CD4+,10828,5775
1085,CD8+,10832,5415
1086,CD8+,10833,5204
1087,FOXP3-CD4+,10834,5233
1088,CD8+,10836,5502
1089,CD8+,10838,5172
1090,CD8+,10843,5861
1091,CD8+,10844,5324
1092,CD8+,10849,5457
1093,CD8+,10853,5021
1094,CD8+,10854,5530
1095,CD8+,10858,5198
1096,CD8+,10858,5567
1097,CD8+,10859,5450
1098,FOXP3-CD4+,10861,4931
1099,CD8+,10865,5092
1100,CD8+,10866,5145
1101,CD8+,10867,5354
1102,CD8+,10873,5513
1103,CD8+,10874,5822
1104,CD8+,10883,5229
1105,CD8+,10891,5050
1106,CD8+,10892,5322
1107,CD8+,10901,5457
1108,FOXP3-CD4+,10911,5431
1109,CD8+,10914,5041
1110,CD8+,10917,5125
1111,CD8+,10919,5231
1112,CD8+,10921,5482
1113,FOXP3-CD4+,10922,5083
1114,CD8+,10924,5372
1115,CD8+,10928,5256
1116,CD8+,10933,5229
1117,FOXP3-CD4+,10933,5306
1118,CD8+,10936,5126
1119,CD8+,10936,5717
1120,FOXP3-CD4+,10942,5038
1121,CD8+,10943,5341
1122,CD8+,10946,5807
1123,CD8+,10949,5880
1124,CD8+,10950,5434
1125,CD8+,10954,5474
1126,CD8+,10964,5272
1127,CD8+,10971,5216
1128,CD8+,10973,5249
1129,CD8+,10975,5021
1130,FOXP3-CD4+,10977,5812
1131,CD8+,10978,5343
1132,CD8+,10981,5140
1133,CD8+,10981,5561
1134,CD8+,10990,5168
1135,FOXP3-CD4+,10991,5542
1136,CD8+,10994,5225
1137,FOXP3-CD4+,10996,5100
1138,CD8+,11004,5145
1139,CD8+,11004,5900
1140,CD8+,11015,5564
1141,CD8+,11016,5848
1142,CD8+,11021,5587
1143,CD8+,11021,5657
1144,FOXP3-CD4+,11022,5645
1145,CD8+,11024,5896
1146,CD8+,11027,5553
1147,FOXP3-CD4+,11028,5190
1148,CD8+,11031,5444
1149,CD8+,11032,5142
1150,FOXP3-CD4+,11033,5048
1151,CD8+,11035,5250
1152,CD8+,11036,5128
1153,CD8+,11039,5305
1154,CD8+,11039,5832
1155,CD8+,11047,5341
1156,CD8+,11049,5608
1157,FOXP3-CD4+,11050,5595
1158,FOXP3-CD4+,11051,5735
1159,CD8+,11054,5178
1160,CD8+,11057,5405
1161,CD8+,11057,5457
1162,CD8+,11057,5519
1163,CD8+,11057,5949
1164,CD8+,11060,5137
1165,CD8+,11062,5867
1166,CD8+,11069,5112
1167,CD8+,11080,5483
1168,CD8+,11084,5327
1169,CD8+,11087,5620
1170,CD8+,11087,5727
1171,CD8+,11088,5676
1172,CD8+,11091,5529
1173,CD8+,11091,5643
1174,FOXP3-CD4+,11095,5979
1175,CD8+,11103,5613
1176,CD8+,11105,5528
1177,CD8+,11106,5206
1178,CD8+,11106,5501
1179,CD8+,11106,5552
1180,CD8+,11108,5846
1181,CD8+,11113,5134
1182,CD8+,11113,5472
1183,CD8+,11115,5434
1184,CD8+,11116,5457
1185,CD8+,11124,5387
1186,CD8+,11125,5511
1187,CD8+,11137,5568
1188,CD8+,11145,5633
1189,CD8+,11145,5787
1190,CD8+,11152,5497
1191,CD8+,11152,5681
1192,CD8+,11154,4145
1193,CD8+,11163,4061
1194,CD8+,11165,5744
1195,FOXP3-CD4+,11167,5505
1196,FOXP3-CD4+,11172,5299
1197,CD8+,11172,5438
1198,CD8+,11173,5605
1199,FOXP3-CD4+,11174,5976
1200,CD8+,11175,5584
1201,CD8+,11176,5805
1202,CD8+,11178,5474
1203,CD8+,11181,5217
1204,FOXP3-CD4+,11182,5777
1205,FOXP3-CD4+,11184,5327
1206,CD8+,11188,5541
1207,FOXP3-CD4+,11188,5842
1208,CD8+,11197,5592
1209,CD8+,11197,5658
1210,CD8+,11201,5945
1211,FOXP3-CD4+,11203,5466
1212,CD8+,11207,5514
1213,CD8+,11216,5492
1214,CD8+,11217,5317
1215,CD8+,11220,5881
1216,FOXP3-CD4+,11226,5292
1217,FOXP3-CD4+,11229,5864
1218,CD8+,11238,5531
1219,FOXP3-CD4+,11239,4161
1220,CD8+,11240,5764
1221,CD8+,11249,5321
1222,FOXP3-CD4+,11251,5349
1223,FOXP3-CD4+,11278,4090
1224,FOXP3-CD4+,11299,4326
1225,CD8+,11300,5375
1226,FOXP3-CD4+,11305,5356
1227,FOXP3-CD4+,11305,5425
1228,FOXP3-CD4+,11316,4167
1229,CD8+,11323,4449
1230,FOXP3-CD4+,11325,4155
1231,CD8+,11331,5360
1232,FOXP3-CD4+,11342,5506
1233,FOXP3-CD4+,11368,5363
1234,CD8+,11384,5514
1235,FOXP3-CD4+,11391,5371
1236,CD8+,11410,5398
1237,CD8+,11410,5416
1238,CD8+,11422,4428
1239,CD8+,11441,5447
1240,CD8+,11447,4490
1241,FOXP3-CD4+,11472,4538
1242,CD8+,11496,5479
1243,FOXP3-CD4+,11496,5502
1244,FOXP3-CD4+,11498,5692
1245,CD8+,11510,5477
1246,CD8+,11533,4427
1247,FOXP3-CD4+,11536,5652
1248,CD8+,11556,5484
1249,FOXP3-CD4+,11557,4411
1250,FOXP3-CD4+,11566,4427
1251,FOXP3-CD4+,11590,4406
1252,FOXP3-CD4+,11592,4429
1253,FOXP3-CD4+,11593,5655
1254,CD8+,11599,4539
1255,FOXP3-CD4+,11609,4563
1256,FOXP3-CD4+,11611,5614
1257,FOXP3-CD4+,11620,5597
1258,FOXP3-CD4+,11625,5569
1259,CD8+,11627,5525
1260,FOXP3-CD4+,11637,5623
1261,FOXP3-CD4+,11644,5636
1262,CD8+,11650,4605
1263,FOXP3-CD4+,11658,5660
1264,FOXP3-CD4+,11658,5739
1265,CD8+,11659,5498
1266,FOXP3-CD4+,11661,5894
1267,CD8+,11666,4569
1268,CD8+,11666,4693
1269,CD8+,11671,4533
1270,CD8+,11677,4576
1271,FOXP3-CD4+,11677,5793
1272,FOXP3-CD4+,11680,5645
1273,FOXP3-CD4+,11681,5863
1274,FOXP3-CD4+,11687,5659
1275,FOXP3-CD4+,11691,4425
1276,CD8+,11696,4643
1277,FOXP3-CD4+,11696,5629
1278,FOXP3-CD4+,11697,5877
1279,FOXP3-CD4+,11703,5639
1280,FOXP3-CD4+,11707,5820
1281,CD8+,11708,4686
1282,FOXP3-CD4+,11712,5541
1283,FOXP3-CD4+,11713,4529
1284,FOXP3-CD4+,11714,5810
1285,FOXP3-CD4+,11716,4881
1286,CD8+,11723,5532
1287,FOXP3-CD4+,11724,5757
1288,FOXP3-CD4+,11726,4511
1289,FOXP3-CD4+,11726,4856
1290,FOXP3-CD4+,11735,5576
1291,CD8+,11736,4563
1292,FOXP3-CD4+,11738,4833
1293,CD8+,11741,4859
1294,CD8+,11744,4875
1295,FOXP3-CD4+,11745,5800
1296,CD8+,11754,4111
1297,CD8+,11756,4800
1298,CD8+,11761,4592
1299,FOXP3-CD4+,11770,5904
1300,FOXP3-CD4+,11774,5947
1301,FOXP3-CD4+,11775,5826
1302,CD8+,11777,5968
1303,CD8+,11778,4631
1304,CD8+,11779,4563
1305,CD8+,11781,5763
1306,FOXP3-CD4+,11784,5710
1307,CD8+,11784,5778
1308,CD8+,11786,5955
1309,FOXP3-CD4+,11790,4044
1310,CD8+,11790,4308
1311,FOXP3-CD4+,11797,4486
1312,FOXP3-CD4+,11797,5622
1313,FOXP3-CD4+,11800,5901
1314,FOXP3-CD4+,11802,5936
1315,CD8+,11804,4096
1316,FOXP3-CD4+,11808,5845
1317,CD8+,11809,4050
1318,CD8+,11819,4912
1319,FOXP3-CD4+,11820,5673
1320,CD8+,11822,5712
1321,CD8+,11823,4441
1322,CD8+,11824,4805
1323,FOXP3-CD4+,11824,5843
1324,FOXP3-CD4+,11825,4292
1325,CD8+,11825,4547
1326,CD8+,11830,4681
1327,CD8+,11834,4163
1328,CD8+,11841,4037
1329,FOXP3-CD4+,11843,4238
1330,FOXP3-CD4+,11845,5737
1331,CD8+,11849,5845
1332,CD8+,11850,5928
1333,CD8+,11852,4064
1334,CD8+,11860,4130
1335,CD8+,11863,4092
1336,CD8+,11867,5703
1337,FOXP3-CD4+,11868,5825
1338,FOXP3-CD4+,11872,4135
1339,FOXP3-CD4+,11883,4062
1340,FOXP3-CD4+,11886,4242
1341,FOXP3-CD4+,11890,4523
1342,FOXP3-CD4+,11891,4333
1343,CD8+,11892,4168
1344,FOXP3-CD4+,11896,4505
1345,CD8+,11908,4080
1346,CD8+,11909,4197
1347,FOXP3-CD4+,11914,4704
1348,CD8+,11914,5916
1349,CD8+,11916,5988
1350,FOXP3-CD4+,11918,5736
1351,CD8+,11920,5221
1352,CD8+,11926,4298
1353,CD8+,11932,4750
1354,CD8+,11932,5933
1355,CD8+,11936,4568
1356,FOXP3-CD4+,11943,4397
1357,FOXP3-CD4+,11943,4443
1358,CD8+,11945,4181
1359,CD8+,11953,4562
1360,CD8+,11954,4119
1361,FOXP3-CD4+,11954,4448
1362,CD8+,11957,4492
1363,FOXP3-CD4+,11959,5818
1364,FOXP3-CD4+,11966,4454
1365,CD8+,11968,5919
1366,FOXP3-CD4+,11970,5098
1367,FOXP3-CD4+,11976,4312
1368,CD8+,11979,4376
1369,FOXP3-CD4+,11982,4648
1370,CD8+,11983,4988
1371,CD8+,11985,4771
1372,CD8+,12008,5908
1373,FOXP3+CD4+,12013,4716
1374,CD8+,12016,4442
1375,FOXP3-CD4+,12018,4428
1376,CD8+,12018,4691
1377,FOXP3-CD4+,12018,5985
1378,FOXP3-CD4+,12019,4503
1379,FOXP3-CD4+,12019,5031
1380,CD8+,12020,5899
1381,CD8+,12024,4133
1382,CD8+,12024,5053
1383,CD8+,12032,4278
1384,CD8+,12036,5983
1385,CD8+,12037,4015
1386,CD8+,12039,4691
1387,CD8+,12040,5904
1388,CD8+,12047,4032
1389,FOXP3-CD4+,12051,5121
1390,FOXP3-CD4+,12069,5106
1391,FOXP3-CD4+,12078,5958
1392,CD8+,12080,4949
1393,FOXP3-CD4+,12087,4472
1394,FOXP3-CD4+,12088,4682
1395,CD8+,12088,5119
1396,CD8+,12092,4849
1397,CD8+,12094,4443
1398,CD8+,12094,5154
1399,CD8+,12095,5921
1400,CD8+,12096,5023
1401,CD8+,12101,4290
1402,CD8+,12105,4244
1403,FOXP3-CD4+,12107,4270
1404,CD8+,12107,4741
1405,CD8+,12109,4220
1406,FOXP3-CD4+,12112,4110
1407,CD8+,12113,5068
1408,CD8+,12117,5946
1409,CD8+,12122,4540
1410,FOXP3-CD4+,12132,4066
1411,CD8+,12132,4351
1412,FOXP3+CD4+,12132,4386
1413,FOXP3-CD4+,12137,5140
1414,FOXP3-CD4+,12138,4287
1415,CD8+,12141,5014
1416,CD8+,12147,4513
1417,CD8+,12147,4821
1418,FOXP3-CD4+,12148,4848
1419,FOXP3-CD4+,12151,4047
1420,FOXP3-CD4+,12151,4443
1421,FOXP3-CD4+,12153,4593
1422,CD8+,12155,4681
1423,CD8+,12157,4969
1424,FOXP3-CD4+,12168,4200
1425,FOXP3-CD4+,12168,4676
1426,CD8+,12168,5209
1427,CD8+,12169,4521
1428,FOXP3-CD4+,12174,4405
1429,FOXP3-CD4+,12176,4663
1430,CD8+,12178,4336
1431,FOXP3-CD4+,12183,4845
1432,CD8+,12184,4099
1433,CD8+,12184,5965
1434,CD8+,12187,4087
1435,CD8+,12189,4984
1436,FOXP3-CD4+,12193,4142
1437,FOXP3-CD4+,12194,4280
1438,FOXP3-CD4+,12196,4126
1439,CD8+,12196,4177
1440,CD8+,12196,5161
1441,CD8+,12197,4440
1442,CD8+,12199,5571
1443,CD8+,12202,4525
1444,CD8+,12204,5132
1445,FOXP3-CD4+,12208,4744
1446,CD8+,12208,5107
1447,FOXP3-CD4+,12210,5625
1448,CD8+,12211,5069
1449,FOXP3-CD4+,12212,4714
1450,FOXP3-CD4+,12213,4050
1451,CD8+,12213,4394
1452,FOXP3-CD4+,12213,5033
1453,CD8+,12214,4429
1454,FOXP3-CD4+,12217,4102
1455,CD8+,12217,5285
1456,FOXP3-CD4+,12218,4729
1457,CD8+,12219,4578
1458,FOXP3-CD4+,12219,4647
1459,FOXP3-CD4+,12221,4499
1460,CD8+,12222,4782
1461,CD8+,12226,5065
1462,FOXP3-CD4+,12233,4173
1463,CD8+,12233,5136
1464,FOXP3-CD4+,12234,4321
1465,CD8+,12235,5021
1466,CD8+,12237,4420
1467,CD8+,12239,4531
1468,CD8+,12239,5005
1469,CD8+,12239,5240
1470,FOXP3-CD4+,12240,4119
1471,CD8+,12248,5972
1472,CD8+,12249,4817
1473,FOXP3-CD4+,12251,4174
1474,CD8+,12254,4132
1475,CD8+,12257,4474
1476,CD8+,12259,5096
1477,CD8+,12263,4668
1478,CD8+,12263,5173
1479,CD8+,12263,5360
1480,CD8+,12268,4744
1481,FOXP3-CD4+,12268,4842
1482,CD8+,12269,5245
1483,CD8+,12274,4209
1484,FOXP3-CD4+,12274,4596
1485,CD8+,12275,4609
1486,CD8+,12276,4483
1487,FOXP3-CD4+,12277,4263
1488,FOXP3-CD4+,12278,4247
1489,CD8+,12278,4637
1490,FOXP3-CD4+,12278,4667
1491,CD8+,12278,5286
1492,CD8+,12280,4565
1493,CD8+,12281,4053
1494,FOXP3-CD4+,12281,4282
1495,CD8+,12281,4796
1496,CD8+,12281,5104
1497,CD8+,12283,4082
1498,FOXP3-CD4+,12283,5031
1499,CD8+,12286,4328
1500,CD8+,12291,5174
1501,CD8+,12291,5306
1502,CD8+,12292,4934
1503,CD8+,12293,5049
1504,CD8+,12297,5211
1505,FOXP3-CD4+,12298,4336
1506,CD8+,12298,4527
1507,CD8+,12298,4628
1508,FOXP3-CD4+,12300,4482
1509,CD8+,12300,4996
1510,CD8+,12303,4458
1511,FOXP3-CD4+,12304,5168
1512,CD8+,12304,5431
1513,FOXP3-CD4+,12306,4668
1514,CD8+,12306,5055
1515,CD8+,12307,5364
1516,FOXP3-CD4+,12309,4057
1517,CD8+,12309,5229
1518,FOXP3+CD4+,12314,4777
1519,FOXP3-CD4+,12315,4476
1520,CD8+,12316,4552
1521,CD8+,12317,4508
1522,FOXP3-CD4+,12317,4749
1523,CD8+,12317,4964
1524,CD8+,12319,4630
1525,FOXP3-CD4+,12320,4079
1526,FOXP3-CD4+,12322,4816
1527,FOXP3-CD4+,12325,4734
1528,FOXP3-CD4+,12327,4654
1529,CD8+,12330,4308
1530,FOXP3-CD4+,12330,5298
1531,CD8+,12331,5140
1532,CD8+,12333,4358
1533,FOXP3-CD4+,12334,4235
1534,FOXP3-CD4+,12334,5417
1535,CD8+,12336,4527
1536,CD8+,12336,4819
1537,FOXP3-CD4+,12337,5187
1538,CD8+,12339,4844
1539,CD8+,12340,4860
1540,CD8+,12342,4435
1541,FOXP3-CD4+,12343,5241
1542,CD8+,12344,4288
1543,CD8+,12344,5297
1544,CD8+,12347,5333
1545,FOXP3-CD4+,12348,4324
1546,CD8+,12349,4024
1547,CD8+,12349,4499
1548,CD8+,12349,4985
1549,CD8+,12352,4451
1550,CD8+,12353,5150
1551,FOXP3-CD4+,12355,4628
1552,FOXP3-CD4+,12356,4666
1553,FOXP3-CD4+,12356,5383
1554,CD8+,12357,4465
1555,FOXP3-CD4+,12358,5032
1556,CD8+,12359,4885
1557,CD8+,12359,5263
1558,CD8+,12360,5165
1559,FOXP3-CD4+,12361,5197
1560,FOXP3-CD4+,12368,4454
1561,CD8+,12370,4970
1562,CD8+,12372,4507
1563,CD8+,12372,4788
1564,CD8+,12372,5349
1565,FOXP3-CD4+,12374,4540
1566,CD8+,12375,4554
1567,CD8+,12376,5220
1568,CD8+,12377,4074
1569,FOXP3-CD4+,12381,4494
1570,FOXP3-CD4+,12383,5161
1571,FOXP3-CD4+,12384,5397
1572,CD8+,12385,4187
1573,CD8+,12386,5105
1574,CD8+,12387,4997
1575,CD8+,12387,5356
1576,FOXP3-CD4+,12388,4132
1577,CD8+,12391,4323
1578,FOXP3-CD4+,12393,5133
1579,FOXP3-CD4+,12397,4472
1580,CD8+,12400,4550
1581,CD8+,12400,4966
1582,CD8+,12401,5328
1583,FOXP3-CD4+,12402,4587
1584,FOXP3-CD4+,12403,4507
1585,FOXP3-CD4+,12404,5170
1586,CD8+,12404,5200
1587,CD8+,12404,5212
1588,FOXP3-CD4+,12405,4077
1589,CD8+,12406,4894
1590,CD8+,12408,5078
1591,CD8+,12415,4276
1592,CD8+,12415,4431
1593,CD8+,12417,4801
1594,CD8+,12420,5347
1595,CD8+,12421,5215
1596,CD8+,12423,4311
1597,FOXP3-CD4+,12423,5503
1598,CD8+,12426,4378
1599,FOXP3-CD4+,12426,4584
1600,CD8+,12427,5171
1601,CD8+,12429,4008
1602,CD8+,12429,4508
1603,CD8+,12429,5259
1604,CD8+,12430,5109
1605,FOXP3-CD4+,12432,5297
1606,FOXP3-CD4+,12434,4872
1607,FOXP3-CD4+,12434,5121
1608,FOXP3-CD4+,12435,4628
1609,FOXP3-CD4+,12440,4170
1610,CD8+,12443,4269
1611,FOXP3+CD4+,12443,4922
1612,CD8+,12444,5155
1613,CD8+,12447,4338
1614,CD8+,12447,4495
1615,FOXP3-CD4+,12447,4618
1616,CD8+,12449,4427
1617,FOXP3-CD4+,12449,4547
1618,FOXP3-CD4+,12450,5178
1619,FOXP3-CD4+,12451,5067
1620,CD8+,12452,4576
1621,CD8+,12457,5326
1622,CD8+,12458,5211
1623,FOXP3-CD4+,12459,5106
1624,CD8+,12459,5156
1625,CD8+,12460,5260
1626,CD8+,12461,4433
1627,CD8+,12461,4460
1628,CD8+,12461,4514
1629,CD8+,12462,4329
1630,CD8+,12463,4114
1631,FOXP3-CD4+,12466,5018
1632,FOXP3-CD4+,12469,4154
1633,FOXP3-CD4+,12469,5048
1634,CD8+,12473,5320
1635,CD8+,12474,4019
1636,CD8+,12476,4226
1637,CD8+,12477,4903
1638,FOXP3-CD4+,12479,4315
1639,FOXP3-CD4+,12479,4930
1640,CD8+,12482,5188
1641,CD8+,12483,4959
1642,CD8+,12485,5281
1643,CD8+,12488,4336
1644,CD8+,12488,4552
1645,CD8+,12489,5222
1646,CD8+,12490,4526
1647,CD8+,12498,4146
1648,FOXP3-CD4+,12503,4890
1649,FOXP3-CD4+,12504,4023
1650,CD8+,12510,5201
1651,FOXP3-CD4+,12512,4489
1652,FOXP3-CD4+,12514,4551
1653,FOXP3-CD4+,12514,4945
1654,CD8+,12516,4373
1655,CD8+,12517,4814
1656,FOXP3-CD4+,12522,4787
1657,FOXP3-CD4+,12522,4801
1658,FOXP3-CD4+,12524,5252
1659,FOXP3-CD4+,12527,5201
1660,FOXP3-CD4+,12528,5185
1661,CD8+,12529,4546
1662,CD8+,12531,4377
1663,FOXP3-CD4+,12531,5621
1664,FOXP3-CD4+,12532,4437
1665,CD8+,12537,4809
1666,FOXP3-CD4+,12539,5193
1667,CD8+,12540,4489
1668,CD8+,12543,4342
1669,CD8+,12543,5416
1670,CD8+,12545,5139
1671,FOXP3-CD4+,12550,4862
1672,FOXP3-CD4+,12551,4066
1673,CD8+,12552,4403
1674,CD8+,12552,4652
1675,FOXP3+CD4+,12552,5448
1676,FOXP3-CD4+,12554,5225
1677,FOXP3-CD4+,12555,4333
1678,CD8+,12555,4524
1679,CD8+,12555,4596
1680,CD8+,12555,5524
1681,FOXP3-CD4+,12560,4173
1682,CD8+,12561,4078
1683,FOXP3-CD4+,12561,4424
1684,CD8+,12562,4372
1685,FOXP3-CD4+,12563,4158
1686,CD8+,12569,5497
1687,CD8+,12571,4546
1688,CD8+,12574,4492
1689,CD8+,12574,5257
1690,FOXP3-CD4+,12578,4535
1691,FOXP3-CD4+,12579,4604
1692,CD8+,12582,4635
1693,FOXP3-CD4+,12583,5034
1694,CD8+,12587,4704
1695,CD8+,12588,4816
1696,CD8+,12594,5070
1697,FOXP3-CD4+,12595,5022
1698,CD8+,12596,4400
1699,FOXP3-CD4+,12597,4590
1700,CD8+,12598,4321
1701,FOXP3-CD4+,12599,5427
1702,CD8+,12602,5088
1703,CD8+,12603,4530
1704,FOXP3-CD4+,12603,4822
1705,CD8+,12604,4753
1706,CD8+,12606,4241
1707,FOXP3-CD4+,12606,5488
1708,CD8+,12607,4361
1709,FOXP3-CD4+,12607,4845
1710,CD8+,12610,5395
1711,CD8+,12610,5447
1712,CD8+,12611,5240
1713,FOXP3-CD4+,12613,4974
1714,FOXP3-CD4+,12614,4110
1715,CD8+,12614,5165
1716,CD8+,12615,4278
1717,CD8+,12616,5029
1718,CD8+,12618,5076
1719,FOXP3-CD4+,12619,4831
1720,CD8+,12619,5460
1721,CD8+,12620,4144
1722,CD8+,12620,4329
1723,CD8+,12620,4592
1724,CD8+,12620,5054
1725,FOXP3-CD4+,12626,4900
1726,FOXP3-CD4+,12626,5012
1727,CD8+,12627,4769
1728,CD8+,12627,5511
1729,CD8+,12631,4678
1730,CD8+,12634,4049
1731,CD8+,12634,4985
1732,CD8+,12635,4188
1733,CD8+,12636,4550
1734,FOXP3-CD4+,12636,4913
1735,FOXP3-CD4+,12637,5206
1736,CD8+,12638,4315
1737,CD8+,12643,4812
1738,CD8+,12648,4181
1739,FOXP3-CD4+,12648,4774
1740,CD8+,12650,4937
1741,FOXP3-CD4+,12651,4870
1742,CD8+,12654,4954
1743,CD8+,12656,4115
1744,CD8+,12656,4526
1745,FOXP3-CD4+,12656,5035
1746,CD8+,12658,4886
1747,CD8+,12659,4300
1748,FOXP3-CD4+,12659,4910
1749,FOXP3-CD4+,12660,4655
1750,CD8+,12663,4334
1751,CD8+,12665,5111
1752,FOXP3-CD4+,12668,4042
1753,CD8+,12670,4373
1754,FOXP3-CD4+,12671,5244
1755,FOXP3-CD4+,12674,4795
1756,FOXP3-CD4+,12674,4892
1757,CD8+,12681,4333
1758,CD8+,12681,5113
1759,FOXP3-CD4+,12684,5005
1760,FOXP3-CD4+,12685,4435
1761,FOXP3-CD4+,12689,4822
1762,CD8+,12690,4034
1763,CD8+,12690,5228
1764,CD8+,12690,5293
1765,CD8+,12691,4311
1766,CD8+,12691,5087
1767,CD8+,12693,4841
1768,CD8+,12694,4335
1769,FOXP3-CD4+,12695,5015
1770,CD8+,12696,4903
1771,FOXP3-CD4+,12699,4117
1772,FOXP3-CD4+,12707,4996
1773,CD8+,12709,5414
1774,CD8+,12712,4264
1775,CD8+,12718,4795
1776,CD8+,12719,4823
1777,CD8+,12720,5466
1778,CD8+,12724,4409
1779,CD8+,12724,4772
1780,CD8+,12725,4390
1781,FOXP3-CD4+,12729,5713
1782,FOXP3-CD4+,12730,4059
1783,FOXP3-CD4+,12730,5060
1784,CD8+,12733,5030
1785,CD8+,12734,4583
1786,FOXP3-CD4+,12735,5248
1787,CD8+,12736,4241
1788,CD8+,12738,4612
1789,CD8+,12742,4314
1790,FOXP3-CD4+,12743,5497
1791,CD8+,12744,4478
1792,CD8+,12749,4537
1793,FOXP3-CD4+,12751,4363
